 22025
1976fsp..conf	C	Fiz. Soln. Pyaten. Moskva
1976gaa..conf	C	Geod&auml;tische Astronomie und Astrometrie
1976gala.conf	C	Saas-Fee Advanced Course 6: Galaxies
1976gatu.conf	C	Gas Turbine Conference and Products Show
1976gbep.rept	C	A Geological Basis for the Exploration of the Planets
1976gcig.conf	C	Geochronology, Cosmochronology and Isotope Geology
1976gimn.conf	C	Genet. Issled. v Mineral. Novosibirsk
1976glc..symp	C	Gasification and Liquefaction of Coal
1976gtmf.conf	C	Gauge Theories and Modern Field Theory
1976guco.conf	C	Guidance and Control Conference
1976gusb.symp	C	The Geophysical Use of Satellite Beacon Observations
1976hepi.rept	C	Heat Pipes
1976hepl.conf	C	Het Planetenstelsel
1976hmt.....1	C	Heat and Mass Transfer - V, Volume 1
1976hmt.....2	C	Heat and mass transfer - V, Volume 2
1976hmt.....3	C	Heat and mass transfer - V, Volume 3
1976hmt.....4	C	Heat and mass transfer - V, Volume 4
1976hmt.....5	C	Heat and mass transfer - V, Volume 5
1976hmt.....6	C	Heat and mass transfer - V, Volume 6
1976hmt.....7	C	Heat and mass transfer - V, Volume 7
1976hmt.....8	C	Heat and mass transfer - V, Volume 8
1976hmt.....9	C	Heat and mass transfer - V, Volume 9
1976hmt....10	C	Heat and mass transfer - V, Volume 10
1976hpgl.proc	C	High-Power Gas Lasers
1976hrls.book	C	High-Resolution Laser Spectroscopy
1976hrls.conf	C	High-Resolution Laser Spectroscopy
1976htd.....1	C	Heliotechnique and Development, Volume 1
1976htd.....2	C	Heliotechnique and Development, Volume 2
1976htfm.proc	C	25th Heat Transfer and Fluid Mechanics Institute
1976iagp.conf	C	Investigation of the Atmospheres of Giant Planets
1976iaid.conf	C	Investigation of Astrometrical Instruments and Determination of the Coordinates of Stars and Planets
1976IAUS...70	C	Be and Shell Stars
1976IAUS...71	C	Basic Mechanisms of Solar Activity
1976IAUS...72	C	Abundance Effects in Classification
1976IAUS...73	C	Structure and Evolution of Close Binary Systems
1976icew.conf	C	International Conference on Electromagnetic Windows
1976idpv.conf	C	Issled. Din. Protsessov v Verkhn. Atmos. Moskva
1976idzl.coll	C	IAU Colloq. 31: Interplanetary Dust and Zodiacal Light
1976iece.conf	C	11th Intersociety Energy Conversion Engineering Conference
1976ieee.conf	C	Energy for the Future; Region Six Conference
1976ieee.symp	C	8th Annual Southeastern Symposium on System Theory
1976iene.conf	C	16th International Scientific-Technological Conference on Space
1976inde.conf	C	Infrared detectors
1976ip...book	C	The Intercosmos Program
1976ips..symp	C	10th International Power Sources Symposium Committee
1976iran.conf	C	5th Iranian Conference on Electrical Engineering
1976irph.conf	C	Infrared Physics (CIRP)
1976isa..conf	C	International Telemetering Conference
1976ises.conf	C	International Solar Energy Society Conference
1976itp..conf	C	Improvement of Teaching Physics, Astronomy and Technical Disciplines at a Pedagogical Institute
1976iuar.rept	C	Investigation of Upper-Atmospheric Radiation
1976jsia.coll	C	IAU Colloq. 30: Jupiter: Studies of the Interior, Atmosp here, Magnetosphere and Satellites
1976jupi.conf	C	Jupiter
1976ksal.conf	C	Kharakteristiki Shirokikh Atmos. Livnej Kosm. Luchej Sverkhvysokikh Ehnerg. Yakutsk
1976kvz..conf	C	Kosm. Veshchestvo na Zemle
1976laan.symp	C	Laser Anemometry
1976lec..conf	C	Laser Energy Conversion
1976liif.book	C	Laser Induced Fusion and X-ray Laser Studies
1976lma..book	C	Laser Monitoring of the Atmosphere
1976LNP....45	C	Dynamical Concepts on Scaling Violation and the New Resonances in e+e- Annihilation
1976LNP....46	C	Hermitian and K&auml;hlerian Geometry in Relativity
1976LNP....47	C	Pad&eacute; Approximants Method and Its Applications to Mechanics
1976LNP....48	C	Interplanetary Dust and Zodiacal Light
1976LNP....49	C	A Unitary Calculus for Electronic Orbitals
1976LNP....50	C	Group Theoretical Methods in Physics
1976LNP....51	C	Introduction to the Theory of Heavy-Ion Collisions
1976LNP....52	C	Development of Magnetic &szlig;-Ray Spectroscopy
1976LNP....53	C	Lectures on Geometric Quantization
1976LNP....54	C	Critical Phenomena: Sitges International School on Statistical Mechanics
1976LNP....55	C	Nuclear Optical Model Potential
1976LNP....56	C	Current Induced Reactions
1976LNP....57	C	Physics of Highly Excited States in Solids
1976LNP....59	C	Some Methods of Resolution of Free Surface Problems
1976loe..proc	C	Laser 75 Opto-Electronics
1976lsam.book	C	Laser Spectroscopy of Atoms and Molecules
1976lsam.conf	C	Laser Spectroscopy of Atoms and Molecules
1976ltpd.conf	C	Long-time Prediction in Dynamics
1976ltpd.proc	C	Long-Time Predictions in Dynamics
1976mgpa.proc	C	Magnetospheric Particles and Fields
1976mhtm.rept	C	Methods for Heat Transfer Measure
1976mmcm.conf	C	Mathematical Methods in Celestial Mechanics
1976mosi.conf	C	Modeling and Simulation
1976mpeg.book	C	Mol. Phys. of Equilibrium gases:  A Handbook for Engrs.
1976mpih.rept	C	MPI Kernphys., Heidelberg, Jahresbericht 1975
1976mpvs.conf	C	Multiple Periodic Variable Stars
1976msmr.conf	C	Molecular Spectroscopy: Modern Research, Volume II
1976muit.conf	C	Modern Utilization of Infrared Technology Civilian and Military
1976naec.conf	C	NAECON '76
1976NASCP.001	C	Proceedings of the SCAR Conference
1976NASSP.405	C	Vortex-Lattice Utilization
1976NASSP.415	C	Flutter Testing Techniques
1976NASSP.416	C	Aircraft Safety and Operating Problems
1976nce..conf	C	Inter-noise 76; Proceedings of the International Conference on Noise Control Engineering
1976ncsp.conf	C	Neutral Current Sheets in Plasmas
1976ndt..conf	C	8th World Conference on Nondestructive Testing
1976nmsg.conf	C	New Methods of Space Geodesy
1976npsa.conf	C	Nablyud. i Prognoz Soln. Aktivnosti
1976nsgp.conf	C	Nauchn. tr. Sverdl. Gos. Pedagog. Inst.
1976nusc.conf	C	22nd Nuclear Science Symposium and 7th Nuclear Power System Symposium
1976oegs.conf	C	Origin and Evolution of Galaxies and Stars
1976oki..conf	C	Obrab. Kosm. Inf.
1976ompr.book	C	Objective methods of the pyrometry of radiation from metals
1976ooit.conf	C	Specialty Conference on Ozone/Oxidants - Interaction with the Total Environment
1976opa..conf	C	Observational Problems of Astronomy
1976opco.conf	C	International Optical Computing Conference
1976pag..conf	C	Problems of Astronomy and Geodesy
1976paps.coll	C	IAU Colloq. 32: Physics of Ap Stars
1976pcn..conf	C	Physics and Contemporary Needs
1976pcp..conf	C	Problems of Cosmic Physics. Vypusk 11
1976peac.conf	C	Physics of Electronic and Atomic Collisions, Invited Lectures, Review Papers, and Progress Reports: ICPEAC IX
1976pes..conf	C	Power Electronics Specialists Conference
1976phbp.proc	C	Pulsed High Beta Plasmas
1976phem.conf	C	Photoemission
1976phmp.book	C	Physics of the Moon and Planets
1976phtd.symp	C	3rd Symposium on Plasma Heating in Toroidal Devices
1976pig..conf	C	Physics of Ionized Gases, Eighth International Conference
1976pigi.conf	C	Phenomena in Ionized Gases, Twelfth International Conference, Invited Papers
1976pipi.symp	C	Partially Ionized Plasmas
1976pmas.conf	C	Physique des Mouvements dans les Atmospheres
1976pmp..book	C	Physics of the Moon and Planets
1976pmpt.conf	C	Problems of Meteoritics. The problem of the Tunguska Meteorite
1976pntr.conf	C	NATO ASIC Proc. 28: The Physics of Non-Thermal Radio Sources
1976poso.symp	C	27th Power Sources Symposium
1976ppt..book	C	Problems in Plasma Theory
1976prgr.conf	C	Probl. Gravitatsii. Tbilisi
1976prmp.book	C	Problems of Mathematical Physics
1976pspe.proc	C	Physics of Solar Planetary Environments
1976pss..conf	C	7th Power Sources Symposium
1976pst..meet	C	Principles of Solar Technology I
1976ptge.conf	C	Probl. Teor. Gravit. i Ehlementarn. Chastits
1976pvsp.conf	C	12th Photovoltaic Specialists Conference
1976rapp.rept	C	Reports of Accomplishments of Planetology Programs, 1975-1976.
1976rast.conf	C	4. R&eacute;un. Annu. Sci. Terre; Paris, 1976
1976rbal.symp	C	Research Utilizing Balloons
1976RGOB..182	C	The Galaxy and the Local Group
1976rnmi.rept	C	Royal Netherlands Meteorological Institute: On Earthquake Risk for Nuclear Power Plants
1976rpmc.book	C	Radiationless Processes in Molecules and Condensed Phases: in Molecules and Condensed Phases
1976rse..book	C	Remote Sensing of Environment
1976rsrt.rept	C	Radio, Submillimeter, and X-ray Telescopes
1976rsxt.conf	C	Radio, Submillimeter, and X-Ray Telescopes
1976saes...11	C	SAEST, Transactions, vol. 11
1976scom.nasa	C	IAU Colloq. 25: The Study of Comets
1976scrv.book	C	Some Results of the Study of Cosmic Ray Variations
1976sdds.conf	C	Systems Design Driven by Sensors
1976sdp..conf	C	Satellite Doppler Positioning
1976sdpu.book	C	Studies of Dynamic Processes in the Upper Atmosphere
1976sesa.meet	C	Society for Experimental Stress Analysis
1976sgma.conf	C	Strain Gauge Meas. on Aircraft, Vol. 7
1976sgov.meet	C	Stars and Galaxies from Observational Points of View
1976shco.work	C	Shuttle-Based Cometary Science Workshop
1976skls.conf	C	Scientific investigations on the Skylab Satellite
1976slcs.nasa	C	The Specific Light Output of Cesium Iodide Crystals
1976smfc.proc	C	Surveying and Mapping, Fall Convention
1976soel.conf	C	International Conference on Solar Electricity
1976soen.symp	C	International Symposium on Solar Energy
1976sohe.meet	C	Solar heating; Meeting
1976sots.rept	C	Shale Oil, Tar Sands, and Related Fuel Sources
1976SPIE...74	C	Image processing
1976SPIE...75	C	Imaging through the atmosphere
1976SPIE...76	C	Ultra high power lasers for practicable applications
1976SPIE...77	C	Fibers and integrated optics
1976SPIE...78	C	Low light level devices for science and technology
1976SPIE...79	C	Aerial reconnaissance systems
1976SPIE...80	C	Developments in Semiconductor Microlithography
1976SPIE...81	C	The Business Side of the Optical Industry II
1976SPIE...82	C	Unconventional Spectroscopy
1976SPIE...83	C	Real-Time Devices and Novel Techniques
1976SPIE...84	C	Laser Scanning Components and Techniques: Design Considerations/Trends
1976SPIE...86	C	Industrial Applications of High Power Laser Technology
1976SPIE...87	C	Advances in image transmission techniques
1976SPIE...88	C	Polarized Light: Instruments, Devices, Applications
1976SPIE...89	C	Applications of Optics in Medicine and Biology
1976SPIE...90	C	Acousto-Optics: Device Development/Instrumentation/Applications
1976SPIE...91	C	Methods for atmospheric radiometry
1976SPIE...92	C	Practical applications of low power lasers
1976SPIE...93	C	Advances in precision machining of optics
1976SPIE...94	C	High Speed Optical Techniques: Developments and Applications
1976SPIE...95	C	Modern utilization of infrared technology II: Civilian and military
1976SPIE...96	C	Application of Optical Instrumentation in Medicine V
1976SPIE...98	C	Assessment of Imaging Systems I
1976SPIE...99	C	3rd European Electro-Optics Conference
1976spin.conf	C	XVIIIth Colloquium Spectroscopicum Internationale
1976spin.rept	C	Spinoff 1976
1976spop.conf	C	5th Conference on Space Optics
1976spre.conf	C	Space research XVI
1976spte.book	C	The Space Telescope
1976srbr.rept	C	Sounding-Rocket and Balloon Research in the Auroral Zone
1976srca.conf	C	Southwest Regional Conference for Astronomy and Astrophysics
1976srt..conf	C	4th Sounding Rocket Technology Conference
1976ssae.conf	C	Space Science and Astronomy. Escape from Earth
1976sser.book	C	Space Studies of Earth Resources: Methods and Means of Measurement and Data Processing
1976ssim.conf	C	Study of the Sun and Interplanetary Medium in Three Dimensions
1976ssp..conf	C	Solar and Stellar Pulsation Conference
1976ssst....1	C	Sharing the Sun: Solar Technology in the Seventies, Volume 1
1976ssst....2	C	Sharing the Sun: Solar Technology in the Seventies, Volume 2
1976ssst....3	C	Sharing the Sun: Solar Technology in the Seventies, Volume 3
1976ssst....4	C	Sharing the Sun: Solar Technology in the Seventies, Volume 4
1976ssst....5	C	Sharing the Sun: Solar Technology in the Seventies, Volume 5
1976ssst....6	C	Sharing the Sun: Solar Technology in the Seventies, Volume 6
1976ssst....7	C	Sharing the Sun: Solar Technology in the Seventies, Volume 7
1976ssst....8	C	Sharing the Sun: Solar Technology in the Seventies, Volume 8
1976ssst....9	C	Sharing the Sun: Solar Technology in the Seventies, Volume 9
1976ssst...10	C	Sharing the Sun: Solar Technology in the Seventies, Volume 10
1976str..book	C	Solar Activity and Solar-Terrestrial Relations
1976stsg.book	C	Space-time structure of the geomagnetic field
1976swip.nasa	C	Solar-Wind Interaction with the Planets Mercury, Venus, and Mars
1976swm..conf	C	Solar Wind and the Magnetosphere
1976syft.proc	C	9th Symposium on Fusion Technology
1976tam..proc	C	8th Southeastern Conference on Theoretical and Applied Mechanics
1976tapm.symp	C	Trends in applications of pure mathematics to mechanics
1976tcs..meet	C	Soviet Papers Presented at the 1975 Eindhoven Meeting of Thermionic Conversion Specialists (JPRS-66621)
1976tdcp.conf	C	Tr. Desyatykh Chtenij, Posvyashch. Razrab. Nauch. Naslediya i Razvit. idej K. Eh. Tsiolkovskogo
1976tdzs.conf	C	Tesn. Dvojn. Zvezd. Sist. i Ikh Ehvol
1976teah.conf	C	3rd International Meeting on Theoretical and Experimental Aspects of Heating of Toroidal Plasmas
1976tef..book	C	Transient Electromagnetic Fields
1976tenh.proc	C	Technology for the New Horizon
1976tmcr.book	C	Theory and Nethods of Calculating Radiative Heat Transfer
1976tpvm.nasa	C	Terrestrial Photovoltaic Measurements
1976tpvm.rept	C	Terrest. Photovoltaic Meas., 2
1976tsgp.conf	C	Tectonics and Structural Geology
1976uipd.symp	C	Union Internationale des Producteurs et Distributeurs d'Energie Electrique and Electric Vehicle Council, 4th International Electric Vehicle Symposium
1976uis..conf	C	Ultraviolet and Infrared Spectrophotometry: Some Applications
1976veao.conf	C	Vozniknovenie i Ehvol. Aktiv. Obl. na Solntse
1976vhrs.book	C	Very High Resolution Spectroscopy
1976vhrs.conf	C	Very High Resolution Spectroscopy
1976viao.conf	C	Vneatmos. Issled. Aktiv. Oblastej na Solntse
1976wesc.proc	C	Western Electronic Show and Convention
1976whe1.conf	C	1st World Hydrogen Energy Conference, Volume 1
1976whe2.conf	C	1st World Hydrogen Energy Conference, Volume 2
1976whe3.conf	C	1st World Hydrogen Energy Conference, Volume 3
1976wpr..conf	C	Water in Planetary Regoliths
1976xrbi.nasa	C	X-ray Binaries
1977aaid.coll	C	IAU Colloq. 40: Astronomical Applications of Image Detectors with Linear Response
1977aam..conf	C	7th Conference on Aerospace and Aeronautical Meteorology
1977aaos.conf	C	Accuracy of Astrometrical Observations of Small Bodies and of Time
1977adip.conf	C	Applications of Digital Image Processing
1977aems.nasa	C	11th Aerospace Mechanics Symposium
1977ahi..symp	C	7th International Symposium on Acoustical Holography and Imaging
1977aice.conf	C	American Institute of Chemical Engineers and American Society of Mechanical Engineers, Heat Transfer Conference
1977aig..rept	C	Annu. Rep. Astron. Inst. Greece
1977AIPC...37	C	Weak Interaction Physics -- 1977
1977amgt.proc	C	Applications of Modern Gyro Technology
1977amsd.proc	C	Active Microwave Semiconductor Devices and Circuits
1977anam.proc	C	Analytical, Numerical and Analog Methods in Problems of Heat Conductivity
1977apee.rept	C	ATS-6 Propagation Expts. in Europe
1977apul....7	C	Practical Alternatives to Present Urban Life
1977arm..symp	C	Annual Reliability and Maintainability Symposium
1977aska.rept	C	Astronomiskais Kalendars 1978
1977asme.proc	C	Noise and Fluids Engineering
1977asob.conf	C	Conf&eacute;rences d'Astronomie de l'Observatoire
1977aspg.meet	C	American Society of Photogrammetry, 43rd Annual Meeting
1977asse.conf	C	Saas-Fee Advanced Course 7: Advanced Stages in Stellar Evolution
1977ASSL...62	C	Scientific Applications of Lunar Laser Ranging
1977ASSL...63	C	Infrared and submillimeter astronomy
1977ASSL...64	C	IAU Colloq. 35: Compilation, Critical Evaluation, and Distribution of Stellar Data
1977ASSL...65	C	Novae and Related Stars
1977ASSL...66	C	Supernovae
1977ASSL...67	C	CNO Isotopes in Astrophysics
1977ASSL...69	C	Illustrated Glossary for Solar and Solar-Terrestrial Physics
1977ASSL...70	C	Topics in Interstellar Matter
1977ASSL...71	C	Study of Travelling Interplanetary Phenomena
1977asst.conf	C	Asymptotic Structure of Space-Time
1977astd...27	C	Arbeitsgemeinschaft Solarenergie, Tagung auf der Deutschen Bauausstellung
1977astp.conf	C	Apollo-Soyuz Test Project
1977atfm.conf	C	Atmospheric Flight Mechanics Conference
1977atoz.conf	C	Atmospheric Ozone
1977atph.conf	C	Atomic Physics 5
1977att..rept	C	Antenna Testing Technology
1977auas.proc	C	Australian Astronautics Convention
1977batt.work	C	The 1977 Goddard Space Flight Center Battery Workshop
